age,income,loan_amount,credit_score,months_employed,num_credit_lines,interest_rate,loan_tenure,existing_loans,default
28,75001.28967487937,21707.143775859287,617.8305646928919,80,4,15.541316964107104,24,3,0
31,44497.59413626701,19482.591074627016,758.3946901611357,97,2,23.77459921935632,60,3,1
53,37615.196174001234,14739.052914174903,589.4932361061059,44,10,10.473780266227685,48,0,0
58,76375.28156591415,31586.644806976332,650.2892921040562,153,10,11.383546963987346,48,0,0
47,74199.42470005907,1000.0,702.305598610199,133,7,5.129546790715535,60,3,1
40,54727.48584275214,23899.56046140691,604.1082772205812,42,12,10.96677377344026,36,4,0
32,47402.633465054416,22782.9052620383,493.4805532813441,93,16,10.017600630062644,24,4,0
63,42409.009304646475,24579.389296179266,637.4125161412152,179,10,13.03991479730537,24,4,0
51,49120.51847592249,23565.778255672103,508.55917740706957,255,8,14.912811440810962,48,1,0
47,32505.768335812343,16882.890368417276,563.7204489718499,241,8,18.40502391615648,48,4,0
52,59667.33881648196,12559.40245707853,586.9995167120053,223,5,8.837770285541463,60,4,0
30,83050.05928185908,10117.007652124634,657.8963473209434,16,4,16.128376925034246,60,0,0
23,61252.39757469726,19701.744497237363,585.7003236325876,116,12,19.572857304704396,36,2,0
47,27935.274431288035,14950.075657821695,528.06840356076,45,11,9.823642209948787,48,4,0
55,59102.015319360355,13313.968077805166,668.7775864610256,168,15,12.024231952759653,24,4,1
51,53890.771272617494,10570.388680300432,715.2250498065405,140,13,9.102372353947487,60,2,0
35,58925.89606605952,11738.952350167414,511.36233516410624,213,1,7.22064127927478,12,4,0
36,33608.62510853344,21216.199804621378,651.9073790956852,224,5,20.124081288838482,24,2,0
33,50067.14684955899,15148.923708067981,725.2446665875732,177,6,9.801271978172107,48,2,0
55,67661.97801990676,24673.73774828098,660.1469331156524,47,13,12.35137379140411,60,4,0
31,28600.042189812903,4175.392442931352,528.9575965188147,98,10,9.953736966843547,60,1,0
41,41017.53537693428,19964.328557766232,673.9427698371993,282,12,5.876493357613435,12,4,0
31,44242.927108382086,6935.162338064027,649.9650693140353,261,3,19.579806387160765,36,1,0
50,69967.34237741937,24673.612018491513,665.1999986046044,57,11,17.866598837768464,24,4,0
55,72949.98493157033,24887.122479192498,653.7767492039887,252,15,14.522521845120828,60,1,0
42,11697.354913120675,3717.985618349994,448.14342345003587,190,17,18.486718227628174,36,4,0
58,69950.17572659126,8875.394763579814,632.6479359057154,0,5,21.9299979297121,12,3,0
51,73579.10166534854,9217.522902452332,745.0290934721384,234,5,17.36924982755243,12,3,0
34,72293.74855563806,25100.641513291026,793.7085844438246,283,11,23.135704503937,24,2,0
44,39407.45521324409,10247.3531436937,749.4381432720581,284,8,9.029903881527478,24,0,0
52,45403.96103812417,20520.070065896674,652.5836051604628,155,11,22.667152397714684,60,3,0
56,18651.5747153295,9710.486938751244,719.1753501383147,90,15,15.830696445075388,60,3,0
52,10000.0,23603.603057944325,704.299228228391,209,9,21.832514810944826,24,4,0
35,42769.7118961127,24397.538999615383,626.792446610192,229,18,19.87619081795562,24,0,0
63,51529.37431080586,28359.2043730957,764.9314170605986,252,6,6.152797227019757,60,4,1
55,53535.3894397417,13628.463598559601,585.3316997308785,242,6,21.755915259523924,60,4,0
23,66422.79308295774,15022.309568014936,639.2312234506508,40,11,11.745769615795705,60,2,0
36,111222.71569786695,13887.044206454591,740.2139217602494,122,3,13.462704983979076,12,4,0
25,42080.1867020602,15211.049190944346,558.3179941597858,196,11,5.2214907249787945,48,4,0
41,28888.617241808835,11595.125290121312,516.4191090949938,149,3,20.174430551432124,24,2,0
30,60922.693611745824,23456.457346321535,552.9681039974182,239,18,14.339146210533977,12,4,0
39,54444.84773911885,8914.538508150097,694.4163707839597,277,3,23.792366215720083,60,0,0
45,38509.57158361309,13843.373072442868,850.0,42,10,10.619958929643921,48,2,0
24,68217.0434824478,16540.745368479456,769.7810136130813,33,4,14.921435573075359,48,3,0
49,33761.30030570649,18923.55009921663,728.2762368184589,113,4,13.222696740073395,12,4,0
39,47428.66561057222,5473.4662929359965,806.5976275347429,1,1,20.842200234976083,36,0,0
63,48581.64516866993,13032.988939554582,678.9413885235052,237,17,15.712870785222554,36,1,0
22,31045.745954609883,15176.67725717948,588.2164583055967,246,6,14.197558630186965,60,2,0
30,15805.900404994667,21418.1797879139,643.8638728323584,58,4,23.936395078153442,36,2,0
63,54379.00024775171,13291.299003427084,623.2465441121956,35,9,12.558866329732561,60,4,0
45,77374.30976978048,14182.748189615682,553.6908508514717,231,10,14.800380129789215,36,4,1
40,69218.03711295953,16099.517725703456,629.164754821554,7,5,16.08281676359988,12,2,0
39,70555.99164408218,23393.644350539864,494.0094431812062,160,8,6.077296971691377,48,4,0
43,34021.00608326198,1000.0,617.7379717956022,288,18,15.530243303171197,24,4,0
44,54281.391429806004,15848.397404415455,640.2266588165941,17,8,11.715999752620103,48,0,1
31,21516.80570858445,24354.78982972931,632.7069162521511,63,18,18.00493620924496,36,0,0
54,53378.30025717574,8382.510471031015,818.2890753539059,60,7,17.872495072810622,48,0,0
48,77775.69014949596,8977.114070893167,670.0318437102982,82,8,19.225971531297898,36,3,0
25,78396.74246788149,24793.779292591847,826.4657983962993,9,7,12.983005524736143,60,2,0
25,90608.9733528706,12207.278419969298,512.7583275350087,105,19,7.095752340588959,24,2,0
41,69783.56048692227,12442.866544137101,737.635880320997,232,11,13.783063965847706,60,4,0
32,59514.98111754507,17217.487979051315,671.3972924014788,221,11,16.04373032062291,24,4,0
24,67494.46364804269,1000.0,640.2545052319283,277,3,5.497005024149571,60,2,0
62,63611.48319303744,1000.0,517.4365623210601,38,13,15.947259995688416,60,4,0
40,33854.91505176928,19636.047855538927,684.0242709922885,285,10,12.985526545450533,48,0,0
58,19693.400388678143,13041.052928529054,850.0,132,6,14.569148163103966,24,1,0
45,67655.17438839504,13717.599867621182,694.0629242315646,242,3,11.06672487007663,48,3,0
34,91866.96521117046,9741.315874389838,645.3784910214001,281,10,14.84279057982861,60,0,0
31,68479.42855743245,12800.038836451355,664.8680462475191,119,2,22.636813412743408,48,0,0
52,12225.525681788895,24536.260788274318,708.9642087906183,62,1,20.75698096926957,36,4,0
31,39613.96311921975,16055.724452815242,806.2611758335138,173,12,17.32088356806478,60,3,0
38,46066.144602555505,23476.135922981328,613.0280668972573,30,4,17.53154212049473,36,1,0
47,12879.133462610916,13764.9044046669,668.4974708665195,230,11,22.90780750391999,60,1,0
38,22462.05916420601,15154.555021805661,650.482798147136,168,1,14.593923545739393,36,4,0
43,49258.490116650544,17604.27364705487,604.4386319629374,139,16,15.786933601189347,36,3,1
31,55232.68755405411,19212.473743338367,669.6173552926198,272,6,22.20357127772307,60,0,0
41,30279.717146005532,8220.74153956922,803.0641355946726,145,15,20.094345186174706,36,0,0
64,21541.20718912754,14793.52889105095,584.796948739101,193,10,13.66122314496619,24,2,0
25,73866.1175843487,9597.19285616728,686.8431230746473,243,8,11.105246338073862,36,0,0
43,42349.42283242049,27072.123014592264,690.2526480868986,294,17,15.356373807692291,60,1,0
61,45211.75648630935,1206.2171431605202,649.0188408397803,73,13,7.412223663712661,24,1,0
45,39066.59515020118,19688.643922505456,693.0392894263776,135,9,18.608764786973687,24,3,0
61,34576.49415099695,8812.96037645626,688.6743028691315,90,6,14.288955793172391,24,0,0
30,76055.66553642087,5920.527194435563,558.5663073327354,25,17,16.89975819203217,48,0,0
42,32404.07309259162,12582.15970558455,643.9882691546276,75,2,21.923976700301644,24,0,0
39,53593.66985154528,25322.431488477334,648.4760079651153,34,18,12.126410367807786,48,1,0
21,50174.08659302465,9861.702278762734,545.0981637853579,206,16,14.94335900419381,12,1,0
27,11036.524422854149,1000.0,655.8955380124263,276,6,16.113811034489594,36,4,0
24,54818.93763998636,7445.158870133569,647.2419570406788,164,3,10.603497075006702,48,2,0
21,19120.622030495328,15989.565560716888,850.0,123,3,10.496714489808562,60,0,0
35,62709.20217659824,2066.5087487080436,567.5353190962225,221,14,15.524449720753124,24,4,0
60,26271.669405659795,20769.825536061384,750.0349555902226,272,10,10.143262962571185,60,3,0
32,60440.37221198299,2350.438469760167,697.3299392762365,96,10,22.224046664959836,24,0,0
42,41409.88310526443,11142.452178113097,753.2975058086563,81,2,24.89750326394426,60,0,0
42,36513.50505595232,21551.898202104003,569.8769970726286,24,7,9.217043589691327,36,4,0
37,54211.32914623118,10982.223203401085,461.736966627786,60,14,16.505167781116178,36,2,0
49,20562.81864564757,4254.590673008492,639.2642199265056,93,17,7.90756087963813,12,3,0
34,48615.58682073477,14273.386318312727,727.0596150382726,292,17,8.711426151926693,60,3,0
40,65645.0007988049,11053.527719007285,617.8480411756817,245,10,20.319379669087223,12,3,0
53,70852.08863248916,24694.285849214015,635.2576256059352,140,3,8.993602146193764,60,1,0
63,40747.38172552422,21575.837984646354,847.5437816493868,252,17,19.980023531841354,36,2,1
35,43666.95398985211,19050.63257818554,577.2497067088935,295,13,13.080574389331298,12,0,0
32,20161.950746137496,15172.438017281494,742.5418011978426,169,16,14.589187087056985,24,2,1
60,34985.736762387365,13249.398189219373,551.9147073465199,237,3,10.188233980331713,36,2,0
40,18797.78986180961,13207.480777660196,765.0162368259531,169,15,15.979625639380457,48,2,0
50,58801.4719047036,1322.7480112202811,643.0188550867322,298,7,11.631098353392396,36,2,0
58,66843.33439458808,15023.575108527531,698.8333843778157,195,13,8.491322883903461,36,2,1
23,40915.51656367461,8659.96103355959,585.7455824114448,155,7,7.781461127509952,48,1,0
48,28835.357026108373,14315.04695262303,659.4179903643807,98,11,24.99313923903283,60,4,1
46,56163.83547159348,15417.293380100757,666.8757697946235,296,14,11.912659558927189,48,2,0
50,32640.685870301546,11115.219753022313,508.638208657722,132,11,21.0984946511096,60,0,0
33,63438.77737693191,22464.784965636452,600.6690701031738,138,19,11.82770205380957,12,2,0
33,88708.60565407111,6400.41540915537,676.719251516289,263,7,17.45918525465938,12,3,0
22,32311.33880597157,11048.222322132915,574.6235527654167,148,2,21.823249464675413,12,3,0
57,35166.48794219305,12372.91753091891,667.5362058169843,260,3,18.92068129195598,48,3,1
58,20808.585969141437,24243.702609488457,631.4871241873391,33,2,6.381524031738996,60,3,0
22,52922.18186655754,15248.49397967738,709.4358435792581,8,5,8.855519043162186,24,2,0
56,51562.48137196265,14860.926827770232,633.1526015220799,293,18,22.47167028046419,36,3,0
46,44588.81407874595,21964.104508443797,850.0,42,16,14.424463571297398,48,1,0
31,50322.94095104543,10823.519183612327,453.0588210511129,95,3,16.969392663255682,12,2,1
28,29126.500358896756,22001.282934391744,570.6978324514972,11,15,5.489056534574059,24,4,0
64,16736.00646391778,18182.39650159827,717.8093982534815,139,13,14.746332975904457,60,3,0
60,34818.604478189125,24900.005620303407,668.5602634757515,286,6,13.617129221910805,60,2,0
63,11689.545678537965,11967.552034569491,693.630552047611,266,16,18.72392045414197,60,1,0
42,32309.435401426104,12644.41374037577,329.31083265244365,282,11,10.488948177522317,48,0,0
40,56194.54881982332,16137.239770103715,631.7922084152403,20,14,19.877818090350022,36,2,0
28,51193.30371293095,14513.576145272007,650.6188450707801,268,15,18.417917201099137,36,4,1
49,14524.345391724892,21141.370958728934,710.840534623853,249,5,15.194233906504405,24,0,0
60,70986.93091194064,13268.369354462144,685.5571787276357,44,6,12.513018353922508,12,3,0
46,46108.58205044943,6517.281399534835,651.3041023877432,174,15,11.039831071954971,12,2,0
50,24013.527964344208,25836.262922202957,639.7943222319744,280,19,15.701990568218324,12,3,0
37,42712.901802269414,30321.796037473774,524.0432640335171,76,11,16.53647836861223,12,0,0
40,38339.76502381943,2459.7205704236803,684.5028153235563,232,6,13.962641311649687,24,1,0
36,32645.22593717419,18841.458373666843,637.6975761663793,197,11,11.411489360682303,24,4,0
63,66251.85407715195,20977.105502307844,606.8178980098385,254,8,22.598007829768505,60,2,0
27,27873.50040865672,16946.85238446172,648.6875961239115,155,12,11.204258569425713,48,0,0
36,53692.923170064045,27591.05615517073,614.0244889653729,3,17,18.443317990037034,36,0,0
47,23173.63619878399,4264.836162335447,505.2883399079056,83,1,23.09650943061993,24,2,0
43,49262.07813814573,10490.351297921921,715.6911378394207,196,10,17.93699425494986,36,2,0
44,55308.45362495955,15854.499204318625,837.1845773070058,213,14,12.318462200100502,60,3,0
29,55346.76560172901,22358.97340387929,677.7246086455796,279,7,10.944157758946488,60,2,0
55,51616.12277414479,24658.5091329258,679.5374729740695,144,18,22.068034906044545,24,2,0
40,45219.695005241585,5352.922106886739,799.9562908005344,56,9,14.799127818207744,12,0,0
57,28718.116971457996,1000.0,840.3169190578244,153,16,16.867359232257805,48,3,0
62,28948.964213062533,21236.509470848003,632.425480773477,99,10,16.92599611889625,36,3,1
37,55976.57602823726,15932.518623088945,577.7784503623013,199,12,15.676034624236355,36,4,0
51,24771.82325992842,16314.994062539581,693.6466825531961,7,9,23.62652651442764,60,4,0
28,20185.851447019104,21430.64037448722,665.7517035094851,9,14,23.620683518336513,36,4,0
35,78595.39631827036,8520.472451385434,746.6202214817066,123,2,5.808429799271715,12,4,0
51,44805.66205970098,13081.325704568622,650.3733254310333,269,10,15.113321010704816,24,3,0
50,62700.29372142693,19189.53293632318,657.6749210301091,26,10,16.31135352386997,48,0,0
40,67469.76425771345,7393.464123114473,553.9667643421454,4,2,23.51116932788007,48,4,0
59,51022.539882628575,10661.134277497978,752.1338330700361,132,6,6.393153210755862,12,4,0
32,42464.46574280716,15838.810725765055,586.4637566419478,139,11,20.781490402204952,36,3,0
37,42804.29565391255,19188.323757565955,530.6599987051347,263,9,17.848373806081554,12,1,0
62,82160.61144537824,3429.641603928285,384.74833649562623,226,3,19.649984339177124,48,0,0
50,38823.84337744083,20336.49922488556,639.8817702673,59,19,10.834107339954839,12,0,0
49,53528.6369153394,18494.488179440537,578.9621051514998,79,11,19.93225468843718,48,0,0
39,63546.382931982225,8261.91009866076,626.6298874219837,54,4,10.653445738177986,36,1,0
31,55014.19555714834,32993.795777607345,601.1266011752323,93,15,18.51335145870531,48,4,1
54,71687.67262521613,7395.649505805994,613.4697006403023,40,12,20.740449302013374,12,4,1
27,42267.67972674422,20876.133965747395,567.6522005575436,9,4,20.666133084253815,60,0,0
64,63467.003788181406,17220.35345812603,575.2085374211508,225,15,15.887455761338723,48,1,0
54,14107.825163149137,11691.183918595798,555.0878873701589,115,17,13.271344580857162,60,1,0
40,76938.30927739991,15721.935831933577,630.330513033816,106,18,9.871080642023735,60,3,0
58,72463.00200963397,19269.286448866194,535.4810932222468,6,5,5.669905624897007,60,3,0
44,43911.48042390313,37837.46481871055,775.7815130064139,20,10,5.977901314789074,12,4,0
30,58776.768735128804,3411.658292833281,649.0944989682539,251,9,13.370312832529027,12,4,0
52,67821.2993892494,1000.0,496.4580281091413,100,18,6.898731970971193,36,4,1
35,29244.94144121658,6918.860681299742,671.9778593720023,214,12,7.239268852047753,48,0,0
57,47109.478088746255,14758.992128185104,560.1868376821214,43,8,8.894026608656777,24,0,0
40,23885.000455168956,20323.918506828682,754.4941975113295,222,11,14.6261490045139,60,3,0
23,72768.32852720753,15771.728197058714,588.680499668309,209,4,16.835012526819533,48,4,0
57,66455.21241658328,13782.467982498893,789.3359941080475,213,9,18.885329330765032,60,4,1
60,44381.02167704311,27293.347324194547,749.9712985033188,292,4,14.724400157017962,36,3,0
28,42061.734016912225,8672.93920728788,850.0,238,18,18.294732290096334,12,0,0
60,47020.86878330106,28300.144514532993,659.7460213090181,64,14,22.24216345279067,24,0,0
64,32054.853298482674,19964.27271703273,718.950953590461,253,14,12.483260469364852,12,3,0
43,46519.248472770276,26996.873503843803,651.2600211591125,5,1,18.76477872692336,36,1,0
60,29245.38444031527,7456.644942674017,658.5052327235442,293,9,18.170116097139214,36,2,0
31,67966.62232357683,12182.423492925036,773.2980061360726,220,6,17.729913175075808,60,2,0
28,72738.7141310919,3309.999794795729,727.2550297949076,202,18,16.669919188253893,12,3,0
49,68903.85976025597,17401.561910180033,640.7904673958211,69,11,19.52315633144208,12,1,0
50,26116.00321027832,17567.459881303508,782.0857724827295,64,7,21.370866092102908,24,3,0
30,45830.984434613936,31068.04587431022,750.1277427292885,251,8,12.842589576043173,48,4,0
